CONTENTID,CONTENTTYPEID,ADDR1,FIRSTIMAGE,OVERVIEW,TITLE,HOMEPAGE,ZIPCODE,TELNO
1861336,39,제주특별자치도 제주시 광양13길 25,http://tong.visitkorea.or.kr/cms/resource/47/1860747_image2_1.jpg,[제주시 이도이동 제주시청 인근에 있는 해장국 전문점 광양해장국]<br /> 광양해장국은 제주시청 인근에 있는 해장국 전문 음식점이다. 이른 아침부터 시작하여 오후 3시면 영업을 마감한다.<br>,광양해장국,,63209,064-751-1777
1868081,39,제주특별자치도 제주시 중앙로 360,,광평도새기촌은 제주산 근고기 뿐만 아니라 신선한 제주산 한우를 저렴한 가격에 푸짐하게 맛볼 수 있는 음식점이다. <br />광평도새기촌에는 각종 모임을 위한 예약석이 마련되어 있어 사전 예약시 이용이 편리하다. <br>,광평도새기촌 이도점,,63232,064-752-3308
1918950,12,제주특별자치도 제주시 애월읍 봉성리 산41,,"북돌아진오름과 이웃한 오름으로 고양이등처럼 구부러진 모양을 하고 있어서 괴오름이라 부르고 있으며, 북쪽으로 벌어진 말굽형 화구의 굼부리형태이다. 주요 식생은 잡목으로 이루어진 자연림의 울창한 숲을 이루면서 숲그늘 아래에는 새우난, 복수초, 천남성 등이 자생하고, 오름주변 목장에는 갯취가 분포하고 있다. 지형이 마치 괴(고양이) 모양으로 생겼다는데서 괴오름 또는 괴미라고 불리었으며, 괴(고양이)는 돝(돼지) 따위와 같이 우리나라 옛말이 제주방언으로 남아있는 일례이기도 하다. 오창명(1997,1998,1999)에 의하면 이 오름의 이름은 `궤물오름(궤미오름)`으로서 `궤`는 `고양이`를 뜻하는 말이 아니고 `바위굴`을 뜻하는 말로서 `궤물`과 `궤미`는 `바위굴에서 솟아나는 물`을 뜻하는 말이라고 한다.<br />
(표고 : 653.3m 비고 : 103m 둘레 : 2,600m 면적 : 379,587㎡ 저경 : 862m)<br>",괴오름,"제주 문화관광 <a title=""새창 : 제주 문화관광 홈페이지로 이동"" href=""http://www.jejutour.go.kr"" target=""_blank"">http://www.jejutour.go.kr</a>",63039,
404121,39,제주특별자치도 서귀포시 칠십리로 145,http://tong.visitkorea.or.kr/cms/resource/08/401408_image2_1.JPG,서귀포에 위치한 괸당네 갈치요리 전문점은 제주산 갈치요리에 일각연이 있는 음식점이다.제주산 은갈칠로 만들어 내는 갈치조림과 갈치회가 이 집의 대표 메뉴이다. 매콤한 양념의 갈치조림은 큼직한 무우에 갖은 양념을 넣어 조림을 하는데 다른 반찬이 필요 없을 정도로 맛이 좋다.괸당네 갈치회는 하얀 속살에 은빛에서 느껴지는 쫄깃함이 보여진다. 관광객에 많이 알려져 성수기에는 반드시 예약은 필수이다. 1층과 2층으로 구비되어 약 150석의 넓은 좌석까지 확보하고 있어 단체고객까지도 충분히 수용할 수 있어 이용이 편리하다.<br>,괸당네갈치요리,,63596,064-732-3757
404124,39,제주특별자치도 서귀포시 성산읍 독자봉로 2,http://tong.visitkorea.or.kr/cms/resource/12/401412_image2_1.JPG,"괸당네 식당은 꿩불고기, 지슬국수와 제주 흑돼지 주물럭을 주메뉴로 하고 있다. 꿩 지슬국수는 꿩 감자국수의 제주 방언식 이름이다. 지슬이라는 방언에서 보듯 면을 감자로 만들어 신선한 입맛을 자극한다. 또 흑돼지 주물럭 고기는 방목으로 키운 토종 흑돼지를 괸당네 식당만의 특별한 양념에 버무려 구워 먹는 메뉴이다. 성읍 민속마을을 시간에 맞추어 돌아 보고 괸당네 식당에서 점심을 먹는 것도 좋을 듯 싶다. 
저녁에는 일찍 문을 닫을 수 있기 때문에 저녁식사 보다는 점심식사를 권하고 싶다.<br>",괸당네식당,,63634,064-787-1055
128443,12,제주 제주시 조천읍 교래리,http://tong.visitkorea.or.kr/cms/resource/12/2028712_image2_1.jpg,"한라산 아래 첫마을
 <br>제주시 조천읍 12개마을 중 한라산쪽에 위치한 중산간 마을로 흔히 도리라 불리우며 목가적인 전원풍경으로 가족단위 관광객이 많이 찾고있고 국가지정 천연기념물 산굼부리로 유명하다.<br />
 교래리는 약 700여년 전 화전민이  산거해 살면서 설촌했을 것으로 추정되며 한라산으로부터 흐르는 크고 작은 하천이 많아 다리를 건너 마을간을 왕래했기 때문에  도리라 
 불렀다는 설과 함께 마을에서 서쪽으로 약 800m의 암반빌레가  길게 뻗어  다리모양의
 형체를 이뤄 도리라 했다는 설이 있다.
 목장지대와 오름 등 넓은 임야지대가 펼쳐져 있고 울창한 수림과 계곡, 오름 등의  경관이 수려하며 거주지와 근접한 유휴농지를 이용한 체험 프로그램 등 제주지역을 특화할 수 있는 영농 체험공간을 조성하고 있다.<br />
<br />
 * 먹을거리 - 오리고기, 흑돼지삼겹살, 토종닭, 꿩샤브샤브
 <br>",교래 삼다수마을,"교래마을 
<a href=""http://www.gyoraeri.kr/"" target=""_blank"" title=""새창에서 열림"">http://www.gyoraeri.kr/</a>",695-811,
1872375,39,제주특별자치도 제주시 조천읍 교래3길 24,,"교래아름가든은 제주 조천읍 교래리에 있는 토종닭 전문 음식점이다.<br />토종닭을 직접 잡아서 샤브와 백숙을 제공하며 이외에 닭볶음탕, 녹두죽 등 다양한 메뉴를 제공한다.<br>",교래아름가든,,63346,064-784-9100
1918984,12,제주특별자치도 서귀포시 표선면 표선면 가시리 산158-2,,"제동목장 관리사무소와 경주마육성목장 사이에 위치한 오름으로, 제동목장안으로 들어가면 쉽게 접근할 수 있다. 행정구역상 조천읍 교래리와 표선면 가시리의 경계가 산체를 동서로 양분하고 있다. 이 오름은 꽤높고 가파른 사면을 이루면서 동쪽으로 깊숙이 패이고, 아래쪽으로 좁게 비탈지면서 위쪽으로는 둥글고 넓적하게 우묵진 말굽형 화구를 이루는 것이, 처음에는 원형이던 산정화구가 동쪽으로 침식되어 말굽형 화구를 이룬 것으로 추측된다. 오름 기슭에는 삼나무가 조림되어 있고, 화구 및 각사면은 해송과 낙엽수림이 우거져 자연림의 숲을 이루고 있다.<br />
* 오름명의 유래, 어원 - 산 모양이 개(狗)의 머리와 비슷하여 구두리라고 붙였으며 후에 한자표기에 의해 拘頭岳이라 불렀다 한다.<br />
*  제주도 옛땅이름 연구 : 박용후에 따르면 구두리는 제주바다에 서식하는 우렁이의 한가지로서, 대정읍 하모리의 바다 가까운 밭인 구두리왓은 태풍이 불때 바다에서 구두리라는 우렁이가 올라온 일이 있다고 하여 붙여진 이름이라 풀이하고 있다. <br />
* 지명을 통해 본 탐라언어의 원류 - 현평효에 따르면 拘頭(구두)의 拘 (구)자에는 음 구를 취하고 頭(두)자에서는 마리두(머리두)의 마의 초성(ㅁ)만을 취해서 굼어형을 형성, 각각 拘頭(구두),拘尾(구미)로 표기해 놓은 것으로 보고 있다. 제주지명에 곰系語(계어)가 많이 분포되어 있는데, 곰은 고조선시대에 神(신)을 뜻하는 말로서, 구두리오름은 신령스러운 산이란 뜻에서 유래된 산명이라 할 수 있다고 한다.<br />
(표고(m): 517 비고(m): 117 둘레(m): 2470 면적(m): 4751437 저경(m): 782)<br>",구두리오름,"제주 문화관광 <a title=""새창 : 제주 문화관광 홈페이지로 이동"" href=""http://www.jejutour.go.kr"" target=""_blank"">http://www.jejutour.go.kr</a>",63622,064-760-2911
1876823,39,제주특별자치도 서귀포시 안덕면 녹차분재로59번길 6,,"서귀포시 안덕면 서광리에 위치한 닭요리 전문식당 꼬꼬닭한마리 본점. <br />닭한마리와 닭볶음탕, 초계국수 모두 맛있기로 소문나서 항상 사람이 많다. 제주산 생닭만을 고집해 조리하며 12시간의 한방 육수 작업으로 진하고 담백한 육수를 모든 메뉴에 사용한다. 여러종류의 닭 메뉴가 준비되어있어 기호에 맞게 주문할 수 있다.<br>",꼬꼬닭한마리,,63521,064-792-0577
735781,32,제주특별자치도 제주시 구좌읍 일주동로 1724,,"꼬뜨도르 호텔은 제주도 북제주군의 동쪽, 바다가 보이는 언덕에 자리 잡고 있으며 새로운 라이프 스타일에 어울리는 차별화된 호텔의 고급 품격과 내 집 같은 편안함으로 국제적인 휴양지, 아름다운 섬 제주도에 어울리는 최상의 서비스를 제공하고 있다. 특히, 패밀리호텔의 명성을 이어가기 위해 전직원들의 ""with all my heart"" 서비스 정신으로 따뜻한 고객 감동을 전하고 있다.<br>",꼬뜨도르 호텔,,63347,064-782-0800
1876847,39,제주특별자치도 제주시 신산로 97,,제주시 문예회관 후문 쪽에 있는 꽃가마식당은 육수를 가마솥에 오래 끓여 설렁탕을 제공하는 음식점이다.,꽃가마식당,,63274,064-755-6454
1891015,32,제주특별자치도 서귀포시 토평로148번길 28,,"끄라비 펜션은  객실과 거실에 앉아 밖을 보면 동-서로 한없이 길게 뻗은 바닷가 전망이 보이고, 가슴이 탁 트이는 듯한 편안함을 느낄 수 있는 그림과 같은 아름다운 펜션이다. 서귀포에 있는 섭섬, 문섬을 한눈에  볼 수 있으며, 옆으로는 아침 산책하기 좋은 오름들이 있다. 아침에 일어나자마자 객실에서 바다를 보는 풍광은 구름에 떠있는 듯한 황홀한 느낌을 주며 저녁에는 속삭이는 듯한 풀벌레 소리와 정겨운 개구리울음소리가 들린다. 밤에는 서귀포의 휘황찬란한 야경이 있고, 바닷가에는 불을 환하게 밝힌 고깃배들이 일렬로 서있는 듯한 배경은 참으로 낭만적이고 아름답다. 
<br>",끄라비 펜션,,63603,"064-733-3399, 010-9626-1165"
1869305,32,제주특별자치도 제주시 애월읍 평화로 2476,,제주 애월읍에 위치한 나.미.송 펜션은 인간미 느껴지는 따스하고 아늑한 곳이다.<br>,나.미.송,,63065,010-8307-0531
1876872,39,제주특별자치도 제주시 조천읍 선교로 560,,"거문오름 나무카페는 바리스타 부부가 몇 년에 걸쳐 손수 나뭇집을 지어 문을 연 갤러리 카페이다. 
나무카페의 테이블과 방석, 소품들도 모두 따스한 손의 온기로 만들어졌다. 
메뉴 역시 최고급 원두를 사용한 커피류와 오미자, 모과, 생강, 영귤, 유자 등 직접 담근 차들이 준비되어 있다. 
그 밖에도 제주에서만 맛볼 수 있는 하귤주스, 항아리에서 오래 숙성시킨 효소 차, 복분자 팥빙수, 스무디 등이 있다. 
간단한 식사로는 토마토 스파게티, 여행자식사 볶음밥, 샌드위치 등이 있다. 
2층은 거문오름이 마주 보이는 통나무 다락방 형식으로 꾸며져 있다. <br>",나무,,63341,064-783-0002
1749084,32,제주특별자치도 제주시 애월읍 애월해안로 885,http://tong.visitkorea.or.kr/cms/resource/88/1746988_image2_1.jpg,"세계 7대 자연경관으로 선정된 제주도 제주시에 위치한 나비스호텔은 창문 너머로 들리는 파도소리와 한라산의 고즈넉함, 밤하늘에 끝없이 펼쳐지는 수 많은 별빛들 속의 판타지 그 안에 있다.  나비스는 라틴어로 항해를 뜻하는 말로 제주의 신비로움과 아름다운 낭만, 그리고 멋진 추억을 선사할 것이다.  제주도의 관광지로는 한라산과 성산일출봉, 천지연폭포와 정방폭포, 우도 등 헤아리기 힘들만큼 많은 곳이 있으며 신선한 회와 흑돼지 등 먹거리도 풍부하다.",나비스호텔 [우수숙박시설 굿스테이],,63050,070-4348-7337
2374199,39,제주특별자치도 서귀포시 칠십리로 42,http://tong.visitkorea.or.kr/cms/resource/83/2374183_image2_1.jpg,"중문 관광단지에서 차량으로 10분 거리 내 위치한 횟집.<br />각종 활어회를 신선하게 먹을 수 있고, 다른 음식점과 달리 부채새우라는 음식을 보다 맛있게 먹을 수 있는 곳이다.<br>",나운터횟집,,63596,"064-763-2237, 064-762-8198"
138365,32,제주특별자치도 서귀포시 안덕면 광평로 34-156,,"푸른 숲 속에 자리잡은 그림같은 집 나인브릿지의 콘도미니엄은 빌딩형의 대규모 콘도미니엄이 아닌, 해외 유명 골프클럽에서나  볼 수 있었던 별장형 콘도이다. 또한, 많은 사람들 보다는 가치를 아는 한 분, 한 분을 소중히 대하려고 노력한다.<br>",나인브릿지콘도,,63524,064-793-9999
1876988,39,제주특별자치도 서귀포시 신중로 73,,"[제주 서귀포시 서호동에 있는 낙지요리 전문점 낙지마당]<br /> 낙지마당은 중문 관광단지 인근에 있으며, 낙지 덮밥, 돈가스, 연포탕 등 다양한 메뉴를 제공한다.  <br>",낙지마당,,63565,064-738-1524
128795,12,제주 서귀포시 남원읍 남원리,http://tong.visitkorea.or.kr/cms/resource/68/725068_image2_1.jpg,"'엉'이란 제주도 방언으로 언덕을 뜻하는데, 남원 큰엉은 큰 바위가 바다를 집어 삼킬듯이 입을 크게 벌리고 있는 언덕이라 하여 붙여진 명칭으로 절벽 위는 평지로 부드러운 잔디가 깔려 있다. 바다를 향하여 높이 30m, 길이 200m의 기암절벽이 오랜 세월동안 쉬지 않고 밀려오는 파도를 감싸안은 2개의 자연동굴을 보노라면 세속을 떠난듯한 다른 세계, 때 묻지 않은 자연에 대한 감동을 느낄 수 있다. 해안절벽을 따라 2km의 산책길, 전망대, 간이휴게실, 기초체력단련시설, 화장실 등이 마련되어 있다. 갯바위 낚시터로, 조용한 휴식처로, 연인들의 데이트 코스로도 유명하다.<br>",남원 큰엉해안,"제주 문화관광 <a href=""http://cyber.jeju.go.kr/"" target=""_blank"" title=""제주시 문화관광 사이트로 이동"">http://cyber.jeju.go.kr</a>",697-941,
1904937,32,제주특별자치도 서귀포시 남원읍 태위로495번길 12-8,,"남원 화이트 빌리지는 걸어서 5분 거리에 바다가 있다. 남제주 남원 앞 바다, 그리고 큰 엉(해안 경승지)이 그림처럼 눈앞에 와 닿으며 조금만 걸어가다 보면 물 밑이 훤히 보이는 갯바위에서 작은 소라와 고동, 미역과 여러 해초들을 마음껏 주울 수도 있다.<br>",남원화이트빌리지,,63620,"064-764-3265, 010-2088-6464"
126731,12,제주 서귀포시 성산읍 수산리,,"제주에서 성산-서귀포를 잇는 동남권 지역은 관광명소는 그리 많지 않으나 1132번 국도 (동회선 일주도로)와 1119번 지방도, 11번국도(5.16도로) 등은 빼어난 풍광을 자랑하는 드라이브코스로 알려져 있다. 
 특히 성산읍 수산리와 성읍민속마을을 잇는 중산간도로(1119번 지방도) 구간은 제주도의 가을을 가슴으로 느낄수 있는 드라이브코스이다.
 흔히 억새오름길이라 불리는 이 길은  멀리 한라산을 가운데에 두고 동서방향으로 봉곳봉곳 
 솟아오른 오름들과 가을바람에 살랑대는 억새가 조화를 이뤄 한폭의 풍경화를 연출한다.
 <br>",남제주 억새오름길,"제주 문화관광 <a href=""http://cyber.jeju.go.kr/"" target=""_blank"" title=""제주 문화관광 사이트로 이동"">http://cyber.jeju.go.kr</a>",699-902,
2469466,12,제주특별자치도 서귀포시 안덕면,http://tong.visitkorea.or.kr/cms/resource/85/2465685_image2_1.jpg,"<strong>제주의 전력을 속 시원히 책임진다 </strong><br />
국내기술진에 의해 최초로 건설된 국산화 시범발전소로, 이곳의 가동을 시작으로 제주도 전력난이 완전히 해소됐다. 발전소 내부 시설 견학을 할 수 있으며 옥상에 올라가 제주도 앞바다 풍경을 조망할 수 있다. <br>",남제주발전본부,"남제주화력발전소 <a title=""새창 : 남제주화력발전소 홈페이지로 이동"" href=""https://www.kospo.co.kr/"" target=""_blank"">https://www.kospo.co.kr/</a>",63530,
1876994,39,제주특별자치도 제주시 조천읍 남조로 2343,,"낭뜰에 쉼팡은  나무 뜰이 있는 쉼터에서 쉬었다 가라는 의미를 담고 있는 제주도 방언이다. 오름을 다녀오시는 분들과 관광객이 저렴하고 맛있는 음식을 푸짐한 양으로 접할 수 있다. 싱싱한 채소와 찰보리 밥으로 메뉴를 제공하는 이곳은, 여유로움을 즐길 수 있는 곳이다.<br>",낭뜰에쉼팡,,63344,064-784-9292
1876996,39,제주특별자치도 제주시 진남로8길 39,,"[제주시 화북일동에 있는 음식점 내가 찾은 맛고을]<br />
내가 찾은 맛고을은 제주시 화북일동에 있는 삼계탕 전문 음식점이다. 저렴한 가격에 삼계탕을 제공하고 있으며, 삼계탕 이외에도 양념수육백반 등 다양한 메뉴를 제공하며, 이곳에서 제공되는 재료는 국산을 사용한다.<br>",내가 찾은 맛고을,,63290,064-702-0216
664223,39,제주특별자치도 서귀포시 서문로29번길 20,http://tong.visitkorea.or.kr/cms/resource/85/1934485_image2_1.jpg,"네거리 식당은 일반 주택가 골목에 위치해 있지만 갈치요리 전문점으로 유명한 식당이다. 네거리 식당에서는 갈치국, 갈치구이, 갈치조림등의 갈치요리 외에도 싱싱한 각종 물회를 저렴한 가격에 맛볼 수 있다.<br>",네거리식당,,63592,064-762-5513
2472824,12,제주특별자치도 제주시 1100로 3198-8,,"키보드 와플,   먹어 본 적 있나요? <br> 온라인 게임 개발 회사 넥슨이 운영하는 컴퓨터 박물관이다. 게임의 역사, 컴퓨터의 역사를 살펴보고 미래를 상상해 볼 수 있는 공간으로  꾸며져 있다. 카페에서 판매하는 키보드 모양 와플이 유명하다.<br>
<br>
약 40여 년의 역사를 통해 인류의 삶을 가장 빠르게 변화시킨 혁신적인 아이디어이자 현재 진형형인 매체로서 '컴퓨터'의 역사와 그 발전에 기여해 온 '게임'의 역사를 함께 조망함으로써 우리의 미래를 상상해 볼 수 있는 공간이다.<br>
 <br>* 개관일 2013년 7월 27일<br>",넥슨컴퓨터박물관,"넥슨컴퓨터박물관 <a href=""http://www.nexoncomputermuseum.org"" target=""_blank"" title=""넥슨컴퓨터박물관 사이트로 이동"">http://www.nexoncomputermuseum.org</a>",63091,
138595,32,제주특별자치도 서귀포시 남원읍 남조로 861-83,http://tong.visitkorea.or.kr/cms/resource/97/1933297_image2_1.jpg,"핀란드산 홍송나무만으로 건축하여 정서적 안정감과 자연과 동화하는 작용을 하며, 습도와 온도를 스스로 조절하기 때문에 습기가 많은 여름철에도 쾌적함을 유지하고 공기를 정화시키는데 뛰어나다.<br>",노블렛 통나무 빌리지&가족호텔,,63615,"064-764-8900, 064-764-6007"
1897905,32,제주특별자치도 서귀포시 대정읍 노을해안로 416,,"""노을담은뜨락""은 모슬포항과 차귀도를 연결하는 서쪽 해안도로 중간지점에 위치하며, 모슬포항이나 차귀도까지는 8Km 약 10분 거리이고 올레길 12번 해안도로 남쪽 시작지점에 위치한다. 전 객실 바다전망으로 침대에서 바라보는 바다의 풍광은 우리에게 여유로움과 휴식을 주기에 충분하며 저녁노을은  환상적이다.<br>",노을담은뜨락,,63501,"010-5258-4993, 010-4649-4993"
733414,32,제주특별자치도 서귀포시 남원읍 남태해안로 11-12,http://tong.visitkorea.or.kr/cms/resource/42/729042_image2_1.jpg,"제주의 푸른바다를 만끽 할 수 있는 노인과 바다펜션은 고급스러운 스타일로 세련된 건축미와 우아한 인테리어로 분위기 있는 통나무 별장식 숙박시설과 자연청정림 산해로 고급스러운 전경에 자연의 깨끗함까지 겸비한 제주도 최고의 펜션이라 해도 손색이 없다. 펜션노인과 바다는 66㎡, 75㎡형 객실을 보유하고 있으며 모두 복층식의 형태이다. 분위기 있는 통나무로 인테리어를 마무리한 친환경적인 목재를 사용하여 펜션을 찾는 모든 이의 건강까지 생각한 펜션지기의 세심함이 엿보인다. 넓은 정원 바로 앞에는 탁 트인 바다가 한눈에 펼쳐져 있으며, 밤에나 낮에나 제주도 특산물인 흑 돼지 바비큐를 맛있게 구워 먹을 수 있다. 조명이 많이 설치되어 있어 밤에도 환한 펜션에서 좋은 추억을 만들 수 있다. 펜션을 이용하는 고객에게는 렌터카 대여 이벤트도 시행되고 있다. 
<br>",노인과바다 펜션,,63621,"064-764-9966, 010-9692-0021"
1621059,12,제주 제주시 애월읍 상귀리,http://tong.visitkorea.or.kr/cms/resource/04/1618304_image2_1.jpg,"구시는 나무와 돌로 수로(水路)를 파 만든것을 말한다. 구시물은 성(城)동산  북쪽 기슭 샘물로 삼별초의 식수원이었다. 이 물을 보호하기 위하여 성(城)밖인데도, 외성(外城)을 쌓아 나무로 구시를 만들어, 깨끗이 관리하였고, 아무리 가뭄이 닥쳐도 마르지 않는  질 좋은 생수라서 콜레라가 유행할때도 고성은 한사람도 희생자가 없었다고 한다.<br>",구시물,,695-909,
129073,12,제주 제주시 애월읍 구엄리,http://tong.visitkorea.or.kr/cms/resource/93/1618693_image2_1.jpg,"320여 가구에 900여 명의 주민이 거주하고 있는 구엄마을은 제주시 서쪽 16km 지점에 있다. 해안도로 주변의 절경이 매우 뛰어나며 특히 구엄포구 부근에 선조들이 염전으로 사용하던  1,653m²(500여 평)의 평평한 천연 돌염전(빌레)은  조상들의 지혜를 엿볼 수 있는 곳이다.
 <br>",구엄어촌체험마을,"구엄어촌체험마을 <a href=""http://vill.seantour.com/Vill/Main.aspx?fvno=3908"" target=""_blank"" title=""구엄어촌체험마을 사이트로 이동"">http://vill.seantour.com</a>",695-904,
602683,12,제주특별자치도 제주시 구좌읍 해맞이해안로,,"돌, 바람, 여자가 많아 삼다도인 제주도에서도 바람 많기로 유명한 행원리. 월정리가 내륙으로 굽어진 반달 모양이라면 행원리는 바다로 뻗어나간 반달 모양으로, 월정리와는 S자로 맞물려 있는 마을이다. 반도와 섬 사이로 불어오는 바람을 제일 먼저 맞는 곳이기 때문에 제주에서도 가장 바람이 센 곳이다. 그런 지리적인 여건 덕분에 풍력 발전기가 설치 되어 있다. <br /> 행원리 풍력발전단지는 구좌농공단지의 전력공급원으로 국내에서 최초로 조성되어 현재 무공해 에너지를 생산하고 있으며, 현장학습 체험지로도 각광받고 있다.  <br>",구좌풍력발전기,"제주 문화관광 <a title=""새창 : 제주 문화관광 홈페이지로 이동"" href=""http://www.jejutour.go.kr""target=""_blank"">http://www.jejutour.go.kr</a>",63359,
1872423,39,제주특별자치도 서귀포시 김정문화로 39,,"세 자매의 가족경영으로 인건비를 절감하고 있다. 직접 농사지은 식재료로 재료비를 절감하고 있으며, 닭도 직접 길러 믿을 수 있다. 주변에는 엉또폭포와 천지연이 위치해 있다. <br>",국수냐 국밥이냐,,63566,064-739-3382
1872456,39,제주특별자치도 제주시 탑동로 31-1,,"국수와냉면은 제주 탑동 이마트 건너편에 있으며, 저렴한 가격에 국수를 제공한다.",국수와 냉면,,63166,064-757-1325
1872474,39,제주특별자치도 서귀포시 효돈로 108,,"[제주 서귀포시 신효동에 있는 국수 전문 음식점 국수의 전설]<br />
국수의 전설은 다양한 국수를 제공하는 국수 전문점이다. 제주도의 유명한 국수인 고기국수를 비롯하여 비빔국수, 보말 칼국수, 전설 칼국수, 들깨 칼국수, 돔베고기 등 다양한 메뉴를 제공한다. 국수의 전설에서 제공하는 국수는 인공 조미료를 넣지 않고 국산 토판염으로 간을 맞추어 제공한다. <br>",국수의 전설,,63605,064-733-7101
1945768,12,제주특별자치도 서귀포시 안덕면 창천리 564,,"안덕면 창천리 앞 창고천 건너에 동서로 길게 가로누운 형태이며, 남사면의 난드르(대평리)를 병풍처럼 에워싸고 있는 오름이다. 대평리(서난드르)에서 감산리 안덕계곡을 잇는 도로가 군산 서쪽사면의 급경사를 가로지르며 구불구불 이어져 있으며, 이 도로로 부터 군산 남사면의 퇴적층계곡으로 들어가는 길이 나있다.<br />
오름정상을 중심으로 동반부는 서귀포시, 서반부는 남제주군에 속하여 시군경계를 이루고 있으며, 남서쪽의 월라봉(도래오름, 月羅峰)과 이웃해 있다. 정상부에 용의 머리에 쌍봉이 솟았다고 하는 두 개의 뿔바위, 동남사면의 애기업개 돌 등의 퇴적층의 차별침식에 의한 기암괴석, 남사면 계곡에 발달된 웅장한 퇴적층의 수평층리 등 군산은 감춰져 있는 제주도 최대의 화산쇄설성 퇴적층으로 이루어진 기생화산체이다. 유사시대의 분출기록인 1007년(목종10년)의 기록에 새로이 만들어졌다는 서산(瑞山)이 지금의 군산인 것으로 여러학자들에 의해 알려져 있다. 그러나 이런규모의 퇴적층이 화산분출에 의해서 일시에 만들어졌다는 것은 지질학적인 상식으로는 받아들일 수 없으며, 혹시 화산체 상에서 지진을 동반한 휴화산 활동은 어느곳에서나 가능한 것이므로 이러한 가능성을 전혀 배제할 수는 없을 것이다. 다만 제주화산도상에 분포하는 기생화산체의 신구 구분과 원형보존 여부의 고찰에 의해서 본 오름보다는 송악산지역이나 비양도지역에서가 후화산의 여운과 그에 동반된 지진활동 가능성이 더 농후한 것으로 판단된다.<br />
(표고335m, 비고280m , 둘레8111m , 면적2,836,857m, 저경2,795m)<br>",군산오름,"제주 문화관광 <a title=""새창 : 제주 문화관광 홈페이지로 이동"" href=""http://www.jejutour.go.kr"" target=""_blank"">http://www.jejutour.go.kr</a>",63532,
404126,39,제주특별자치도 서귀포시 표선면 중산간동로 4587,http://tong.visitkorea.or.kr/cms/resource/16/401416_image2_1.JPG,성읍민속마을에 위치한 이 곳 굼부리 식당은 제주산 토종 흑돼지의 돼지고기 주물럭이 주 메뉴로 제공한다.굼부리 식당만의 특별한 양념으로 제조된 주물럭 양념은 식탁에서 직접 구워 먹는데 다른 곳에서 먹는 것과 별미를 제공한다. 성읍민속마을의 특성상 저녁 영업은 거의 하지 않기 때문에 점심식사에 안성맞춤이다.<br>,굼부리식당,,63624,064-787-4861
733393,32,제주특별자치도 서귀포시 일주서로 912,http://tong.visitkorea.or.kr/cms/resource/11/729011_image2_1.jpg,"제주의 굿모닝 하우스는 아름답고 수려한 자연환경의 천국인 중문 관광단지 인근에 위치한 테마 펜션이다. 이곳은 40㎡와 57㎡의 객실들을 보유하고 있으며, 모든 객실은 원룸형이고, 40㎡의 객실은 제주 중문 단지와 서귀포의 바닷가가 훤히 보이는 조망권을 가지고 있으며 럭셔리 함이 느껴지는 커플 룸으로 신혼부부와 젊은이들에게 인기가 높은 객실 형태이다. T 테이블이 준비되어 있어 커피를 마시며 둘만의 시간을 가질 수 있고, 나무 향과 아기자기한 디자인이 포근함을 안겨준다. 57㎡의 객실은 넉넉함과 럭셔리 함이 느껴지는 가족 룸으로서 최대 6명까지 쉴 수 있는 장소이다. 사계절 언제든지 이용하는 데에 불편함이 없도록 항상 모든 사항이 완비되어 있다. 재료만 준비되면 우천 시에도 맛있는 음식과 파티를 즐길 수 있는 바비큐장이 마련되어 있다. 넉넉한 테이블과 의자가 준비되어있어 언제든지 이용 가능하다.
<br>",굿모닝하우스,,63534,064-738-5454
137759,32,제주특별자치도 서귀포시 태평로439번길 14,http://tong.visitkorea.or.kr/cms/resource/62/1933162_image2_1.jpg,"굿인호텔은 고객들이 제주에서 소중한 추억을 가지고 갈 수 있도록 항상 노력하며 가까운 관광지, 렌트카등의 정보를 제공하고 있다.<br>",굿인호텔,,63595,064-767-9600
1964461,39,제주특별자치도 서귀포시 명동로 4,http://tong.visitkorea.or.kr/cms/resource/69/1937269_image2_1.jpg,"[제주특별자치도 서귀포시 서귀동에 있는 샤브샤브 전문점 궁한스]<br /> 궁한스 샤브샤브는 이중섭거리 인근에 있는 샤브샤브 전문 음식점이다. 돼지고기와 해물로 이루어진 샤브샤브를 맛볼 수 있으며, 각종 사리들을 추가할 수 있다. <br>",궁한스 샤브샤브,,63595,064-763-3197
